V1,V2,V3
143.270903010033,21.483305509182,-3527
143.28762541806,21.483305509182,-3522
143.304347826087,21.483305509182,-3539
143.321070234114,21.483305509182,-3521
143.33779264214,21.483305509182,-3406
143.354515050167,21.483305509182,-3258
143.371237458194,21.483305509182,-3158
143.387959866221,21.483305509182,-3218
143.404682274247,21.483305509182,-3218
143.421404682274,21.483305509182,-3377
143.438127090301,21.483305509182,-3377
143.454849498328,21.483305509182,-3369
143.471571906355,21.483305509182,-3369
143.488294314381,21.483305509182,-3320
143.505016722408,21.483305509182,-3320
143.521739130435,21.483305509182,-3301
143.538461538462,21.483305509182,-3270
143.555183946488,21.483305509182,-3175
143.571906354515,21.483305509182,-2953
143.588628762542,21.483305509182,-2624
143.605351170569,21.483305509182,-2235
143.622073578595,21.483305509182,-1985
143.638795986622,21.483305509182,-2253
143.655518394649,21.483305509182,-2253
143.672240802676,21.483305509182,-2637
143.688963210702,21.483305509182,-2637
143.705685618729,21.483305509182,-3016
143.722408026756,21.483305509182,-3016
143.739130434783,21.483305509182,-3217
143.755852842809,21.483305509182,-3217
143.772575250836,21.483305509182,-3265
143.789297658863,21.483305509182,-3295
143.80602006689,21.483305509182,-3320
143.822742474916,21.483305509182,-3328
143.839464882943,21.483305509182,-3312
143.85618729097,21.483305509182,-3290
143.872909698997,21.483305509182,-3276
143.889632107023,21.483305509182,-3212
143.90635451505,21.483305509182,-3212
143.923076923077,21.483305509182,-3112
143.939799331104,21.483305509182,-3112
143.95652173913,21.483305509182,-3023
143.973244147157,21.483305509182,-3023
143.989966555184,21.483305509182,-2977
144.006688963211,21.483305509182,-2977
144.023411371237,21.483305509182,-2945
144.040133779264,21.483305509182,-2854
144.056856187291,21.483305509182,-2774
144.073578595318,21.483305509182,-2723
144.090301003344,21.483305509182,-2583
144.107023411371,21.483305509182,-2208
144.123745819398,21.483305509182,-1738
144.140468227425,21.483305509182,-1186
144.157190635452,21.483305509182,-1186
144.173913043478,21.483305509182,-1656
144.190635451505,21.483305509182,-1656
144.207357859532,21.483305509182,-2203
144.224080267559,21.483305509182,-2203
144.240802675585,21.483305509182,-2415
144.257525083612,21.483305509182,-2415
144.274247491639,21.483305509182,-2398
144.290969899666,21.483305509182,-2330
144.307692307692,21.483305509182,-2232
144.324414715719,21.483305509182,-2138
144.341137123746,21.483305509182,-2070
144.357859531773,21.483305509182,-2022
144.374581939799,21.483305509182,-1988
144.391304347826,21.483305509182,-1939
144.408026755853,21.483305509182,-1939
144.42474916388,21.483305509182,-2010
144.441471571906,21.483305509182,-2010
144.458193979933,21.483305509182,-2049
144.47491638796,21.483305509182,-2049
144.491638795987,21.483305509182,-1977
144.508361204013,21.483305509182,-1977
144.52508361204,21.483305509182,-1966
144.541806020067,21.483305509182,-1972
144.558528428094,21.483305509182,-1997
144.57525083612,21.483305509182,-2037
144.591973244147,21.483305509182,-2090
144.608695652174,21.483305509182,-2148
144.625418060201,21.483305509182,-2208
144.642140468227,21.483305509182,-2317
144.658862876254,21.483305509182,-2317
144.675585284281,21.483305509182,-2382
144.692307692308,21.483305509182,-2382
144.709030100334,21.483305509182,-2380
144.725752508361,21.483305509182,-2380
144.742474916388,21.483305509182,-2348
144.759197324415,21.483305509182,-2348
144.775919732441,21.483305509182,-2350
144.792642140468,21.483305509182,-2377
144.809364548495,21.483305509182,-2440
144.826086956522,21.483305509182,-2536
144.842809364548,21.483305509182,-2662
144.859531772575,21.483305509182,-2802
144.876254180602,21.483305509182,-2939
144.892976588629,21.483305509182,-3149
144.909698996656,21.483305509182,-3149
144.926421404682,21.483305509182,-3222
144.943143812709,21.483305509182,-3222
144.959866220736,21.483305509182,-3176
144.976588628763,21.483305509182,-3176
144.993311036789,21.483305509182,-3205
145.010033444816,21.483305509182,-3205
145.026755852843,21.483305509182,-3251
145.04347826087,21.483305509182,-3237
145.060200668896,21.483305509182,-3159
145.076923076923,21.483305509182,-3013
145.09364548495,21.483305509182,-2896
145.110367892977,21.483305509182,-2893
145.127090301003,21.483305509182,-2959
145.14381270903,21.483305509182,-3098
145.160535117057,21.483305509182,-3098
145.177257525084,21.483305509182,-3132
145.19397993311,21.483305509182,-3132
145.210702341137,21.483305509182,-3203
145.227424749164,21.483305509182,-3203
145.244147157191,21.483305509182,-3331
145.260869565217,21.483305509182,-3331
145.277591973244,21.483305509182,-3377
145.294314381271,21.483305509182,-3365
145.311036789298,21.483305509182,-3262
145.327759197324,21.483305509182,-3147
145.344481605351,21.483305509182,-3106
145.361204013378,21.483305509182,-3151
145.377926421405,21.483305509182,-3287
145.394648829431,21.483305509182,-3624
145.411371237458,21.483305509182,-3624
145.428093645485,21.483305509182,-3897
145.444816053512,21.483305509182,-3897
145.461538461538,21.483305509182,-4109
145.478260869565,21.483305509182,-4109
145.494983277592,21.483305509182,-4218
145.511705685619,21.483305509182,-4218
145.528428093645,21.483305509182,-4232
145.545150501672,21.483305509182,-4239
145.561872909699,21.483305509182,-4253
145.578595317726,21.483305509182,-4292
145.595317725753,21.483305509182,-4364
145.612040133779,21.483305509182,-4491
145.628762541806,21.483305509182,-4643
145.645484949833,21.483305509182,-4966
145.66220735786,21.483305509182,-4966
145.678929765886,21.483305509182,-5297
145.695652173913,21.483305509182,-5297
145.71237458194,21.483305509182,-5526
