V1,V2,V3
141.551020408163,23.9833119383825,-2207
141.567717996289,23.9833119383825,-2235
141.584415584416,23.9833119383825,-2251
141.601113172542,23.9833119383825,-2270
141.617810760668,23.9833119383825,-2282
141.634508348794,23.9833119383825,-2287
141.65120593692,23.9833119383825,-2287
141.667903525046,23.9833119383825,-2257
141.684601113173,23.9833119383825,-2257
141.701298701299,23.9833119383825,-2291
141.717996289425,23.9833119383825,-2291
141.734693877551,23.9833119383825,-2431
141.751391465677,23.9833119383825,-2431
141.768089053803,23.9833119383825,-2486
141.784786641929,23.9833119383825,-2521
141.801484230056,23.9833119383825,-2532
141.818181818182,23.9833119383825,-2542
141.834879406308,23.9833119383825,-2560
141.851576994434,23.9833119383825,-2579
141.86827458256,23.9833119383825,-2591
141.884972170686,23.9833119383825,-2655
141.901669758813,23.9833119383825,-2655
141.918367346939,23.9833119383825,-2777
141.935064935065,23.9833119383825,-2777
141.951762523191,23.9833119383825,-2856
141.968460111317,23.9833119383825,-2856
141.985157699443,23.9833119383825,-2840
142.00185528757,23.9833119383825,-2840
142.018552875696,23.9833119383825,-2817
142.035250463822,23.9833119383825,-2803
142.051948051948,23.9833119383825,-2805
142.068645640074,23.9833119383825,-2822
142.0853432282,23.9833119383825,-2846
142.102040816327,23.9833119383825,-2867
142.118738404453,23.9833119383825,-2881
142.135435992579,23.9833119383825,-2883
142.152133580705,23.9833119383825,-2883
142.168831168831,23.9833119383825,-2888
142.185528756957,23.9833119383825,-2888
142.202226345083,23.9833119383825,-2889
142.21892393321,23.9833119383825,-2889
142.235621521336,23.9833119383825,-2887
142.252319109462,23.9833119383825,-2887
142.269016697588,23.9833119383825,-2899
142.285714285714,23.9833119383825,-2911
142.30241187384,23.9833119383825,-2907
142.319109461967,23.9833119383825,-2896
142.335807050093,23.9833119383825,-2890
142.352504638219,23.9833119383825,-2889
142.369202226345,23.9833119383825,-2887
142.385899814471,23.9833119383825,-2894
142.402597402597,23.9833119383825,-2894
142.419294990724,23.9833119383825,-2926
142.43599257885,23.9833119383825,-2926
142.452690166976,23.9833119383825,-2978
142.469387755102,23.9833119383825,-2978
142.486085343228,23.9833119383825,-3061
142.502782931354,23.9833119383825,-3061
142.519480519481,23.9833119383825,-3120
142.536178107607,23.9833119383825,-3190
142.552875695733,23.9833119383825,-3258
142.569573283859,23.9833119383825,-3316
142.586270871985,23.9833119383825,-3359
142.602968460111,23.9833119383825,-3393
142.619666048237,23.9833119383825,-3435
142.636363636364,23.9833119383825,-3601
142.65306122449,23.9833119383825,-3601
142.669758812616,23.9833119383825,-3848
142.686456400742,23.9833119383825,-3848
142.703153988868,23.9833119383825,-4042
142.719851576994,23.9833119383825,-4042
142.736549165121,23.9833119383825,-4157
142.753246753247,23.9833119383825,-4157
142.769944341373,23.9833119383825,-4176
142.786641929499,23.9833119383825,-4166
142.803339517625,23.9833119383825,-4128
142.820037105751,23.9833119383825,-4078
142.836734693878,23.9833119383825,-4030
142.853432282004,23.9833119383825,-3988
142.87012987013,23.9833119383825,-3959
142.886827458256,23.9833119383825,-3966
142.903525046382,23.9833119383825,-3966
142.920222634508,23.9833119383825,-4155
142.936920222635,23.9833119383825,-4155
142.953617810761,23.9833119383825,-4365
142.970315398887,23.9833119383825,-4365
142.987012987013,23.9833119383825,-4490
143.003710575139,23.9833119383825,-4490
143.020408163265,23.9833119383825,-4552
143.037105751391,23.9833119383825,-4595
143.053803339518,23.9833119383825,-4611
143.070500927644,23.9833119383825,-4598
143.08719851577,23.9833119383825,-4564
143.103896103896,23.9833119383825,-4518
143.120593692022,23.9833119383825,-4470
143.137291280148,23.9833119383825,-4400
143.153988868275,23.9833119383825,-4400
143.170686456401,23.9833119383825,-4401
143.187384044527,23.9833119383825,-4401
143.204081632653,23.9833119383825,-4492
143.220779220779,23.9833119383825,-4492
143.237476808905,23.9833119383825,-4801
143.254174397032,23.9833119383825,-4801
143.270871985158,23.9833119383825,-5160
143.287569573284,23.9833119383825,-5518
143.30426716141,23.9833119383825,-5717
143.320964749536,23.9833119383825,-5778
143.337662337662,23.9833119383825,-5748
143.354359925788,23.9833119383825,-5715
143.371057513915,23.9833119383825,-5748
143.387755102041,23.9833119383825,-5859
143.404452690167,23.9833119383825,-5859
143.421150278293,23.9833119383825,-5889
143.437847866419,23.9833119383825,-5889
143.454545454545,23.9833119383825,-5900
143.471243042672,23.9833119383825,-5900
143.487940630798,23.9833119383825,-5969
143.504638218924,23.9833119383825,-5969
143.52133580705,23.9833119383825,-6027
143.538033395176,23.9833119383825,-6094
143.554730983302,23.9833119383825,-6166
143.571428571429,23.9833119383825,-6240
143.588126159555,23.9833119383825,-6315
143.604823747681,23.9833119383825,-6388
143.621521335807,23.9833119383825,-6460
143.638218923933,23.9833119383825,-6585
143.654916512059,23.9833119383825,-6585
143.671614100186,23.9833119383825,-6631
143.688311688312,23.9833119383825,-6631
143.705009276438,23.9833119383825,-6513
143.721706864564,23.9833119383825,-6513
143.73840445269,23.9833119383825,-6603
143.755102040816,23.9833119383825,-6603
143.771799628942,23.9833119383825,-6785
143.788497217069,23.9833119383825,-7008
143.805194805195,23.9833119383825,-7223
143.821892393321,23.9833119383825,-7423
143.838589981447,23.9833119383825,-7618
143.855287569573,23.9833119383825,-7765
143.871985157699,23.9833119383825,-7840
143.888682745826,23.9833119383825,-7986
143.905380333952,23.9833119383825,-7986
143.922077922078,23.9833119383825,-8234
143.938775510204,23.9833119383825,-8234
143.95547309833,23.9833119383825,-8462
143.972170686456,23.9833119383825,-8462
143.988868274583,23.9833119383825,-8559
144.005565862709,23.9833119383825,-8559
144.022263450835,23.9833119383825,-8512
144.038961038961,23.9833119383825,-8371
144.055658627087,23.9833119383825,-8187
144.072356215213,23.9833119383825,-8002
144.08905380334,23.9833119383825,-7832
144.105751391466,23.9833119383825,-7671
144.122448979592,23.9833119383825,-7510
144.139146567718,23.9833119383825,-7118
144.155844155844,23.9833119383825,-7118
144.17254174397,23.9833119383825,-6532
144.189239332096,23.9833119383825,-6532
144.205936920223,23.9833119383825,-5821
144.222634508349,23.9833119383825,-5821
144.239332096475,23.9833119383825,-5449
